incident_id,incident_date,incident_time,district,station,lat,longitude,crime_type,mo_tags,weapon_used,offender_id,victim_demographic,socio_economic_index,status,severity,fir_text,evidence_ids
INC-02504,2023-07-31,00:09:56,MANGALURU,Pandeshwar PS,12.873106781292634,74.84090733105805,FRAUD,"[""upi_spoof"", ""digital_cheating""]",None,,Complainant 35yo Male,0.7432226178754751,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2023-07-31 at 00:09:56, an incident of fraud occurred near Pandeshwar PS. Merchant duped using counterfeit UPI transaction screenshot at Pandeshwar. Suspect entered using upi_spoof, digital_cheating.","[""EVID-001"", ""EVID-002""]"
INC-02505,2024-09-05,08:40:43,BELAGAVI,Khade Bazar PS,15.843650874172098,74.51219219597546,THEFT,"[""chain_snatch"", ""two_suspects"", ""morning_walk""]",None,,Complainant 35yo Male,0.6878616896082936,PENDING,MEDIUM,"First Information Report: The complainant reports that on 2024-09-05 at 08:40:43, an incident of theft occurred near Khade Bazar PS. Chain snatching by bike-borne suspects at Khade Bazar. Suspect entered using chain_snatch, two_suspects, morning_walk.","[""EVID-001"", ""EVID-002""]"
INC-02506,2025-06-04,23:40:08,MYSURU,K.R. Puram PS,12.278790286695365,76.6396551711032,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.3424216018284669,PENDING,HIGH,"First Information Report: The complainant reports that on 2025-06-04 at 23:40:08, an incident of assault occurred near K.R. Puram PS. Violence outside commercial bar/restaurant at K.R. Puram. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-02507,2024-07-27,13:28:23,BENGALURU_CITY,Koramangala PS,12.93889706427678,77.61995305048097,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.6999296587200524,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-07-27 at 13:28:23, an incident of assault occurred near Koramangala PS. Violence outside commercial bar/restaurant at Koramangala. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-02508,2025-03-03,12:04:09,MANGALURU,Ullal PS,12.812096069363916,74.84151280883424,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,,Complainant 35yo Male,0.7663684087609195,PENDING,MEDIUM,"First Information Report: The complainant reports that on 2025-03-03 at 12:04:09, an incident of drugs occurred near Ullal PS. Retail drug trade near local bus stand at Ullal. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-02509,2025-02-10,10:18:44,BENGALURU_CITY,Indiranagar PS,12.989419727431368,77.63511806076734,ASSAULT,"[""brawl"", ""public"", ""weapons_altercation""]",None,,Complainant 35yo Male,0.379162826160218,PENDING,LOW,"First Information Report: The complainant reports that on 2025-02-10 at 10:18:44, an incident of assault occurred near Indiranagar PS. Street fight near local bus stop at Indiranagar. Suspect entered using brawl, public, weapons_altercation.","[""EVID-001"", ""EVID-002""]"
INC-02510,2023-08-19,21:12:38,BELAGAVI,Khade Bazar PS,15.856034414323348,74.51357202275541,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,,Complainant 35yo Male,0.2159026620168339,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2023-08-19 at 21:12:38, an incident of drugs occurred near Khade Bazar PS. Retail drug trade near local bus stand at Khade Bazar. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-02511,2024-02-09,22:11:49,MYSURU,K.R. Puram PS,12.277361981214836,76.6228593173842,THEFT,"[""chain_snatch"", ""two_suspects"", ""morning_walk""]",None,OFF-003,Complainant 35yo Male,0.3055394473022715,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2024-02-09 at 22:11:49, an incident of theft occurred near K.R. Puram PS. Chain snatching by bike-borne suspects at K.R. Puram. Suspect entered using chain_snatch, two_suspects, morning_walk.","[""EVID-001"", ""EVID-002""]"
INC-02512,2025-05-11,20:41:50,MYSURU,Devaraja PS,12.297858041965977,76.64815411818604,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.29892926580003937,RESOLVED,LOW,"First Information Report: The complainant reports that on 2025-05-11 at 20:41:50, an incident of drugs occurred near Devaraja PS. Seizure of commercial cannabis near university campus at Devaraja. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-02513,2024-09-26,23:03:45,BENGALURU_CITY,Whitefield PS,12.958882808897696,77.75568477387279,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.5719580365795098,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2024-09-26 at 23:03:45, an incident of assault occurred near Whitefield PS. Violence outside commercial bar/restaurant at Whitefield. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-02514,2024-09-27,22:54:12,BENGALURU_CITY,Vidhana Soudha PS,12.990699515654489,77.58767522573618,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.4926282121703477,PENDING,HIGH,"First Information Report: The complainant reports that on 2024-09-27 at 22:54:12, an incident of drugs occurred near Vidhana Soudha PS. Seizure of commercial cannabis near university campus at Vidhana Soudha. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-02515,2025-01-28,14:08:38,BENGALURU_CITY,Whitefield PS,12.97681240295281,77.7631967621828,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,,Complainant 35yo Male,0.13677382287377846,RESOLVED,LOW,"First Information Report: The complainant reports that on 2025-01-28 at 14:08:38, an incident of cyber occurred near Whitefield PS. WhatsApp fake subsidy job offer scheme at Whitefield. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-02516,2026-06-17,05:11:51,MANGALURU,Ullal PS,12.795104755409955,74.84524071778125,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.28793246371595427,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2026-06-17 at 05:11:51, an incident of assault occurred near Ullal PS. Violence outside commercial bar/restaurant at Ullal. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-02517,2026-03-24,09:56:41,BENGALURU_CITY,Cubbon Park PS,12.986251923499111,77.5928049312082,FRAUD,"[""upi_spoof"", ""digital_cheating""]",None,OFF-004,Complainant 35yo Male,0.3043853253445009,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2026-03-24 at 09:56:41, an incident of fraud occurred near Cubbon Park PS. Merchant duped using counterfeit UPI transaction screenshot at Cubbon Park. Suspect entered using upi_spoof, digital_cheating.","[""EVID-001"", ""EVID-002""]"
INC-02518,2024-09-20,22:22:56,MYSURU,Lashkar PS,12.323699474086007,76.66461258651763,THEFT,"[""shoplifting"", ""daytime"", ""bag_stuffing""]",None,,Complainant 35yo Male,0.22709234908891257,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2024-09-20 at 22:22:56, an incident of theft occurred near Lashkar PS. Shoplifting electronics during peak business hours at Lashkar. Suspect entered using shoplifting, daytime, bag_stuffing.","[""EVID-001"", ""EVID-002""]"
INC-02519,2025-01-21,03:01:19,BENGALURU_CITY,Vidhana Soudha PS,12.968391295951335,77.59319205369466,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.6045430238365503,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2025-01-21 at 03:01:19, an incident of cyber occurred near Vidhana Soudha PS. Phishing bank scam via SMS links at Vidhana Soudha. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-02520,2024-06-06,20:50:17,MANGALURU,Ullal PS,12.801264166115583,74.84778039406996,ASSAULT,"[""brawl"", ""public"", ""weapons_altercation""]",None,,Complainant 35yo Male,0.20283870903276402,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2024-06-06 at 20:50:17, an incident of assault occurred near Ullal PS. Street fight near local bus stop at Ullal. Suspect entered using brawl, public, weapons_altercation.","[""EVID-001"", ""EVID-002""]"
INC-02521,2024-09-14,08:32:56,HUBBALLI_DHARWAD,Hubballi Town PS,15.342530244930149,75.14999918357384,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.5987805870622495,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-09-14 at 08:32:56, an incident of assault occurred near Hubballi Town PS. Violence outside commercial bar/restaurant at Hubballi Town. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-02522,2024-03-08,04:18:20,MANGALURU,Ullal PS,12.794318718906453,74.85063141030189,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,OFF-004,Complainant 35yo Male,0.33614144799628465,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2024-03-08 at 04:18:20, an incident of drugs occurred near Ullal PS. Retail drug trade near local bus stand at Ullal. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-02523,2026-01-01,03:58:04,BENGALURU_CITY,Cubbon Park PS,12.98376431999548,77.58539199243248,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.5095488871459148,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2026-01-01 at 03:58:04, an incident of cyber occurred near Cubbon Park PS. Phishing bank scam via SMS links at Cubbon Park. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-02524,2025-08-18,22:18:26,BELAGAVI,Camp PS,15.847493569180662,74.49831757436009,THEFT,"[""chain_snatch"", ""two_suspects"", ""morning_walk""]",None,OFF-002,Complainant 35yo Male,0.3503387908689314,PENDING,HIGH,"First Information Report: The complainant reports that on 2025-08-18 at 22:18:26, an incident of theft occurred near Camp PS. Chain snatching by bike-borne suspects at Camp. Suspect entered using chain_snatch, two_suspects, morning_walk.","[""EVID-001"", ""EVID-002""]"
INC-02525,2024-12-16,05:22:10,MANGALURU,Pandeshwar PS,12.851255722839113,74.82723870361764,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,OFF-003,Complainant 35yo Male,0.36310119193543,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2024-12-16 at 05:22:10, an incident of assault occurred near Pandeshwar PS. Violence outside commercial bar/restaurant at Pandeshwar. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-02526,2024-04-11,09:50:26,MANGALURU,Mangaluru Town PS,12.872037892355515,74.84399246209885,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,,Complainant 35yo Male,0.26740616995637884,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2024-04-11 at 09:50:26, an incident of cyber occurred near Mangaluru Town PS. WhatsApp fake subsidy job offer scheme at Mangaluru Town. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-02527,2024-11-26,04:12:36,BENGALURU_CITY,Indiranagar PS,12.972288645745607,77.65182169789514,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,,Complainant 35yo Male,0.399155932330152,PENDING,LOW,"First Information Report: The complainant reports that on 2024-11-26 at 04:12:36, an incident of drugs occurred near Indiranagar PS. Retail drug trade near local bus stand at Indiranagar. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-02528,2026-05-18,08:53:56,BELAGAVI,Camp PS,15.843008021083184,74.47621740633319,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.8398516406755182,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2026-05-18 at 08:53:56, an incident of drugs occurred near Camp PS. Seizure of commercial cannabis near university campus at Camp. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-02529,2026-05-15,05:29:11,HUBBALLI_DHARWAD,Hubballi Town PS,15.356632808481756,75.12341592389048,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,,Complainant 35yo Male,0.22760177665473977,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2026-05-15 at 05:29:11, an incident of drugs occurred near Hubballi Town PS. Retail drug trade near local bus stand at Hubballi Town. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-02530,2024-05-14,09:53:11,MYSURU,Lashkar PS,12.322614462052652,76.65484545253129,ASSAULT,"[""assault"", ""personal_enmity"", ""house_trespass""]",None,OFF-005,Complainant 35yo Male,0.47459203969869723,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2024-05-14 at 09:53:11, an incident of assault occurred near Lashkar PS. Assault of victim over property dispute at Lashkar. Suspect entered using assault, personal_enmity, house_trespass.","[""EVID-001"", ""EVID-002""]"
INC-02531,2023-08-06,13:21:32,BELAGAVI,Camp PS,15.83399518091197,74.49182417014023,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,OFF-002,Complainant 35yo Male,0.5217584700586436,RESOLVED,HIGH,"First Information Report: The complainant reports that on 2023-08-06 at 13:21:32, an incident of cyber occurred near Camp PS. Phishing bank scam via SMS links at Camp. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-02532,2025-01-16,00:29:08,MANGALURU,Ullal PS,12.806256995412443,74.84806018791333,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,OFF-005,Complainant 35yo Male,0.830948753961247,PENDING,HIGH,"First Information Report: The complainant reports that on 2025-01-16 at 00:29:08, an incident of drugs occurred near Ullal PS. Retail drug trade near local bus stand at Ullal. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-02533,2025-01-30,03:13:39,BENGALURU_CITY,Indiranagar PS,12.988449575616416,77.64910339530653,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.48824083255809614,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2025-01-30 at 03:13:39, an incident of cyber occurred near Indiranagar PS. Phishing bank scam via SMS links at Indiranagar. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-02534,2026-05-14,17:13:31,BELAGAVI,Market PS,15.874402550289412,74.50959879682068,ASSAULT,"[""assault"", ""personal_enmity"", ""house_trespass""]",None,,Complainant 35yo Male,0.3945283908399858,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2026-05-14 at 17:13:31, an incident of assault occurred near Market PS. Assault of victim over property dispute at Market. Suspect entered using assault, personal_enmity, house_trespass.","[""EVID-001"", ""EVID-002""]"
INC-02535,2024-01-03,08:04:18,BENGALURU_CITY,Indiranagar PS,12.983497179020425,77.63719143292619,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,,Complainant 35yo Male,0.20100566130324646,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2024-01-03 at 08:04:18, an incident of fraud occurred near Indiranagar PS. Fake government documents land registry scam at Indiranagar. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-02536,2024-06-01,05:41:10,HUBBALLI_DHARWAD,Hubballi Town PS,15.36294440539324,75.13091999292445,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.7091483857954319,RESOLVED,LOW,"First Information Report: The complainant reports that on 2024-06-01 at 05:41:10, an incident of drugs occurred near Hubballi Town PS. Seizure of commercial cannabis near university campus at Hubballi Town. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-02537,2026-06-29,17:04:40,MANGALURU,Ullal PS,12.814645668177333,74.85975103458073,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.5057736734556556,RESOLVED,LOW,"First Information Report: The complainant reports that on 2026-06-29 at 17:04:40, an incident of assault occurred near Ullal PS. Violence outside commercial bar/restaurant at Ullal. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-02538,2025-10-10,18:00:08,MYSURU,Devaraja PS,12.322918909141428,76.6641518383494,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.6107429218734679,RESOLVED,LOW,"First Information Report: The complainant reports that on 2025-10-10 at 18:00:08, an incident of cyber occurred near Devaraja PS. Phishing bank scam via SMS links at Devaraja. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-02539,2023-07-22,21:31:12,MANGALURU,Mangaluru Town PS,12.881806972114779,74.84652241407065,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,,Complainant 35yo Male,0.7921580711035906,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2023-07-22 at 21:31:12, an incident of cyber occurred near Mangaluru Town PS. Phishing bank scam via SMS links at Mangaluru Town. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-02540,2025-12-06,06:23:07,HUBBALLI_DHARWAD,Dharwad Suburban PS,15.45423714908563,75.002995514394,ASSAULT,"[""brawl"", ""drunk"", ""late_night""]",None,,Complainant 35yo Male,0.2289610383270566,PENDING,LOW,"First Information Report: The complainant reports that on 2025-12-06 at 06:23:07, an incident of assault occurred near Dharwad Suburban PS. Violence outside commercial bar/restaurant at Dharwad Suburban. Suspect entered using brawl, drunk, late_night.","[""EVID-001"", ""EVID-002""]"
INC-02541,2023-08-29,21:34:22,BENGALURU_CITY,Cubbon Park PS,12.982734410606408,77.60976928082589,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,OFF-001,Complainant 35yo Male,0.7558633811150268,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2023-08-29 at 21:34:22, an incident of cyber occurred near Cubbon Park PS. WhatsApp fake subsidy job offer scheme at Cubbon Park. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-02542,2023-08-30,14:07:16,HUBBALLI_DHARWAD,Vidyanagar PS,15.376156057641733,75.1053425830338,THEFT,"[""vehicle_theft"", ""parking"", ""handle_lock_break""]",None,,Complainant 35yo Male,0.4943491057055195,PENDING,HIGH,"First Information Report: The complainant reports that on 2023-08-30 at 14:07:16, an incident of theft occurred near Vidyanagar PS. Stolen two-wheeler from transit station parking at Vidyanagar. Suspect entered using vehicle_theft, parking, handle_lock_break.","[""EVID-001"", ""EVID-002""]"
INC-02543,2024-04-19,10:24:29,BELAGAVI,Market PS,15.848007713815239,74.52208899331256,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,,Complainant 35yo Male,0.4644607409635154,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2024-04-19 at 10:24:29, an incident of drugs occurred near Market PS. Retail drug trade near local bus stand at Market. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-02544,2025-04-06,04:47:29,BENGALURU_CITY,Koramangala PS,12.924087283513652,77.63180334140006,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,,Complainant 35yo Male,0.8921549138573942,RESOLVED,LOW,"First Information Report: The complainant reports that on 2025-04-06 at 04:47:29, an incident of cyber occurred near Koramangala PS. WhatsApp fake subsidy job offer scheme at Koramangala. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-02545,2024-11-17,09:12:24,BELAGAVI,Camp PS,15.845734589596011,74.4831438350316,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.2008446639246312,PENDING,HIGH,"First Information Report: The complainant reports that on 2024-11-17 at 09:12:24, an incident of drugs occurred near Camp PS. Seizure of commercial cannabis near university campus at Camp. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-02546,2026-05-22,12:07:12,MANGALURU,Ullal PS,12.811007297486741,74.84244517081896,THEFT,"[""chain_snatch"", ""two_suspects"", ""morning_walk""]",None,,Complainant 35yo Male,0.6960133539807135,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2026-05-22 at 12:07:12, an incident of theft occurred near Ullal PS. Chain snatching by bike-borne suspects at Ullal. Suspect entered using chain_snatch, two_suspects, morning_walk.","[""EVID-001"", ""EVID-002""]"
INC-02547,2026-02-06,18:21:40,MYSURU,Lashkar PS,12.320588176455036,76.64987793876192,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,,Complainant 35yo Male,0.5856270737406779,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2026-02-06 at 18:21:40, an incident of fraud occurred near Lashkar PS. Fake government documents land registry scam at Lashkar. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-02548,2026-01-08,21:56:06,MANGALURU,Ullal PS,12.816958595399665,74.86107999886875,THEFT,"[""chain_snatch"", ""two_suspects"", ""morning_walk""]",None,,Complainant 35yo Male,0.32983745960717603,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2026-01-08 at 21:56:06, an incident of theft occurred near Ullal PS. Chain snatching by bike-borne suspects at Ullal. Suspect entered using chain_snatch, two_suspects, morning_walk.","[""EVID-001"", ""EVID-002""]"
INC-02549,2024-08-27,11:29:48,BELAGAVI,Market PS,15.867080524439528,74.52042512273117,FRAUD,"[""upi_spoof"", ""digital_cheating""]",None,,Complainant 35yo Male,0.3507576898085306,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2024-08-27 at 11:29:48, an incident of fraud occurred near Market PS. Merchant duped using counterfeit UPI transaction screenshot at Market. Suspect entered using upi_spoof, digital_cheating.","[""EVID-001"", ""EVID-002""]"
INC-02550,2024-06-01,22:58:22,HUBBALLI_DHARWAD,Vidyanagar PS,15.373455352379388,75.1070747087113,CYBER,"[""job_fraud"", ""digital_payment"", ""remotely_auth""]",None,,Complainant 35yo Male,0.7958993817210332,PENDING,MEDIUM,"First Information Report: The complainant reports that on 2024-06-01 at 22:58:22, an incident of cyber occurred near Vidyanagar PS. WhatsApp fake subsidy job offer scheme at Vidyanagar. Suspect entered using job_fraud, digital_payment, remotely_auth.","[""EVID-001"", ""EVID-002""]"
INC-02551,2024-07-21,01:16:13,HUBBALLI_DHARWAD,Vidyanagar PS,15.361441722453833,75.1151723725624,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,OFF-003,Complainant 35yo Male,0.26646905904699225,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2024-07-21 at 01:16:13, an incident of fraud occurred near Vidyanagar PS. Fake government documents land registry scam at Vidyanagar. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-02552,2024-10-23,07:34:05,BELAGAVI,Market PS,15.8512771882638,74.52683572377236,THEFT,"[""vehicle_theft"", ""parking"", ""handle_lock_break""]",None,,Complainant 35yo Male,0.7212105855278025,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2024-10-23 at 07:34:05, an incident of theft occurred near Market PS. Stolen two-wheeler from transit station parking at Market. Suspect entered using vehicle_theft, parking, handle_lock_break.","[""EVID-001"", ""EVID-002""]"
INC-02553,2024-06-04,23:30:19,HUBBALLI_DHARWAD,Vidyanagar PS,15.358313710661404,75.12173259905522,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.27221907054763794,PENDING,HIGH,"First Information Report: The complainant reports that on 2024-06-04 at 23:30:19, an incident of drugs occurred near Vidyanagar PS. Seizure of commercial cannabis near university campus at Vidyanagar. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-02554,2025-08-25,21:13:25,MYSURU,Devaraja PS,12.299336593143838,76.65005480781215,DRUGS,"[""drug_peddling"", ""weed"", ""college_area""]",None,,Complainant 35yo Male,0.6830356221988885,PENDING,HIGH,"First Information Report: The complainant reports that on 2025-08-25 at 21:13:25, an incident of drugs occurred near Devaraja PS. Seizure of commercial cannabis near university campus at Devaraja. Suspect entered using drug_peddling, weed, college_area.","[""EVID-001"", ""EVID-002""]"
INC-02555,2023-11-04,08:51:20,MANGALURU,Mangaluru Town PS,12.8794885633574,74.8419116985691,CYBER,"[""phishing"", ""upi_fraud"", ""otp_swipe""]",None,OFF-001,Complainant 35yo Male,0.2850077213537257,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2023-11-04 at 08:51:20, an incident of cyber occurred near Mangaluru Town PS. Phishing bank scam via SMS links at Mangaluru Town. Suspect entered using phishing, upi_fraud, otp_swipe.","[""EVID-001"", ""EVID-002""]"
INC-02556,2026-05-13,19:49:53,MANGALURU,Ullal PS,12.79332552304683,74.84151703126638,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,OFF-003,Complainant 35yo Male,0.3607011702418932,RESOLVED,MEDIUM,"First Information Report: The complainant reports that on 2026-05-13 at 19:49:53, an incident of fraud occurred near Ullal PS. Fake government documents land registry scam at Ullal. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-02557,2024-09-26,20:56:38,HUBBALLI_DHARWAD,Vidyanagar PS,15.362277055626349,75.126824423054,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,,Complainant 35yo Male,0.8265765919596181,PENDING,LOW,"First Information Report: The complainant reports that on 2024-09-26 at 20:56:38, an incident of fraud occurred near Vidyanagar PS. Fake government documents land registry scam at Vidyanagar. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-02558,2023-10-22,19:41:14,MANGALURU,Mangaluru Town PS,12.883562879517498,74.84497997046373,DRUGS,"[""possession"", ""local_peddler"", ""cash_deal""]",None,,Complainant 35yo Male,0.48565104034087914,INVESTIGATING,LOW,"First Information Report: The complainant reports that on 2023-10-22 at 19:41:14, an incident of drugs occurred near Mangaluru Town PS. Retail drug trade near local bus stand at Mangaluru Town. Suspect entered using possession, local_peddler, cash_deal.","[""EVID-001"", ""EVID-002""]"
INC-02559,2023-07-19,13:18:39,BENGALURU_CITY,Koramangala PS,12.943695939922973,77.63149347041123,FRAUD,"[""forgery"", ""registry"", ""land_grab""]",None,,Complainant 35yo Male,0.8311811330735192,INVESTIGATING,MEDIUM,"First Information Report: The complainant reports that on 2023-07-19 at 13:18:39, an incident of fraud occurred near Koramangala PS. Fake government documents land registry scam at Koramangala. Suspect entered using forgery, registry, land_grab.","[""EVID-001"", ""EVID-002""]"
INC-02560,2024-03-20,06:10:09,BENGALURU_CITY,Vidhana Soudha PS,12.986104555472759,77.57631020381928,FRAUD,"[""upi_spoof"", ""digital_cheating""]",None,,Complainant 35yo Male,0.8460446907568236,INVESTIGATING,HIGH,"First Information Report: The complainant reports that on 2024-03-20 at 06:10:09, an incident of fraud occurred near Vidhana Soudha PS. Merchant duped using counterfeit UPI transaction screenshot at Vidhana Soudha. Suspect entered using upi_spoof, digital_cheating.","[""EVID-001"", ""EVID-002""]"
INC-02561,2026-04-16,09:14:53,MANGALURU,Ullal PS,12.808874869430147,74.84041559446563,THEFT,"[""vehicle_theft"", ""parking"", ""handle_lock_break""]",None,,Complainant 35yo Male,0.5981244905923407,PENDING,LOW,"First Information Report: The complainant reports that on 2026-04-16 at 09:14:53, an incident of theft occurred near Ullal PS. Stolen two-wheeler from transit station parking at Ullal. Suspect entered using vehicle_theft, parking, handle_lock_break.","[""EVID-001"", ""EVID-002""]"
